sales_id,order_id,product_id,price_per_unit,quantity,total_price,,,,,,,,,
1928,387,415,113,1,113,,,,,,,,,
1929,387,256,117,1,117,,,,,,,,,
1930,387,82,96,1,96,,,,,,,,,
1931,387,283,93,2,186,,,,,,,,,
1932,388,45,119,2,238,,,,,,,,,
1933,388,15,114,2,228,,,,,,,,,
1934,388,670,119,2,238,,,,,,,,,
1935,388,579,90,1,90,,,,,,,,,
1936,389,632,115,3,345,,,,,,,,,
1937,389,582,90,3,270,,,,,,,,,
1938,389,165,116,1,116,,,,,,,,,
1939,389,440,92,2,184,,,,,,,,,
1940,389,929,104,3,312,,,,,,,,,
1941,389,1071,94,2,188,,,,,,,,,
1942,390,1101,99,3,297,,,,,,,,,
1943,390,405,113,3,339,,,,,,,,,
1944,390,685,119,2,238,,,,,,,,,
1945,391,850,100,2,200,,,,,,,,,
1946,391,607,118,1,118,,,,,,,,,
1947,391,872,100,2,200,,,,,,,,,
1948,391,1155,98,1,98,,,,,,,,,
1949,391,1114,99,3,297,,,,,,,,,
1950,391,431,92,3,276,,,,,,,,,
1951,391,734,112,2,224,,,,,,,,,
1952,392,1181,98,3,294,,,,,,,,,
1953,392,79,96,1,96,,,,,,,,,
1954,392,1156,98,2,196,,,,,,,,,
1955,392,1056,94,1,94,,,,,,,,,
1956,393,396,113,2,226,,,,,,,,,
1957,393,1143,106,3,318,,,,,,,,,
1958,393,103,96,2,192,,,,,,,,,
1959,393,1207,90,3,270,,,,,,,,,
1960,393,649,115,2,230,,,,,,,,,
1961,394,557,113,1,113,,,,,,,,,
1962,394,567,90,3,270,,,,,,,,,
1963,394,179,112,1,112,,,,,,,,,
1964,394,933,104,3,312,,,,,,,,,
1965,394,537,113,3,339,,,,,,,,,
1966,394,1004,111,3,333,,,,,,,,,
1967,394,226,105,3,315,,,,,,,,,
1968,395,1180,98,2,196,,,,,,,,,
1969,395,1249,91,3,273,,,,,,,,,
1970,395,270,117,2,234,,,,,,,,,
1971,395,124,115,1,115,,,,,,,,,
1972,395,587,90,2,180,,,,,,,,,
1973,396,106,115,3,345,,,,,,,,,
1974,396,739,102,2,204,,,,,,,,,
1975,396,920,104,1,104,,,,,,,,,
1976,396,1209,90,2,180,,,,,,,,,
1977,397,1181,98,2,196,,,,,,,,,
1978,397,1080,94,2,188,,,,,,,,,
1979,397,963,119,3,357,,,,,,,,,
1980,398,503,109,1,109,,,,,,,,,
1981,398,472,110,1,110,,,,,,,,,
1982,398,611,118,1,118,,,,,,,,,
1983,399,305,93,3,279,,,,,,,,,
1984,399,593,90,1,90,,,,,,,,,
1985,399,865,100,2,200,,,,,,,,,
1986,399,965,119,1,119,,,,,,,,,
1987,399,1239,91,3,273,,,,,,,,,
1988,400,57,119,3,357,,,,,,,,,
1989,400,1037,95,2,190,,,,,,,,,
1990,400,41,119,2,238,,,,,,,,,
1991,400,1165,98,3,294,,,,,,,,,
1992,400,236,105,1,105,,,,,,,,,
1993,400,515,109,1,109,,,,,,,,,
1994,400,187,112,1,112,,,,,,,,,
1995,401,266,117,1,117,,,,,,,,,
1996,401,791,114,2,228,,,,,,,,,
1997,401,392,113,1,113,,,,,,,,,
1998,401,137,115,1,115,,,,,,,,,
1999,401,92,96,2,192,,,,,,,,,
2000,401,647,115,2,230,,,,,,,,,
2001,401,422,92,3,276,,,,,,,,,
2002,402,577,90,2,180,,,,,,,,,
2003,403,807,95,1,95,,,,,,,,,
2004,403,405,113,3,339,,,,,,,,,
2005,403,80,96,2,192,,,,,,,,,
2006,403,810,95,3,285,,,,,,,,,
2007,404,1153,106,1,106,,,,,,,,,
2008,404,4,114,1,114,,,,,,,,,
2009,405,317,108,3,324,,,,,,,,,
2010,405,66,119,3,357,,,,,,,,,
2011,405,932,104,2,208,,,,,,,,,
2012,406,838,95,3,285,,,,,,,,,
2013,406,1258,91,3,273,,,,,,,,,
2014,406,26,114,1,114,,,,,,,,,
2015,406,121,115,1,115,,,,,,,,,
2016,406,92,96,3,288,,,,,,,,,
2017,406,1184,98,2,196,,,,,,,,,
2018,407,307,93,2,186,,,,,,,,,
2019,407,602,118,1,118,,,,,,,,,
2020,407,795,114,3,342,,,,,,,,,
2021,408,949,119,3,357,,,,,,,,,
2022,408,1201,90,1,90,,,,,,,,,
2023,408,378,92,3,276,,,,,,,,,
2024,408,994,111,1,111,,,,,,,,,
2025,408,611,118,3,354,,,,,,,,,
2026,408,399,113,2,226,,,,,,,,,
2027,408,757,102,1,102,,,,,,,,,
2028,408,1245,91,3,273,,,,,,,,,
2029,409,772,114,2,228,,,,,,,,,
2030,409,579,90,3,270,,,,,,,,,
2031,409,1141,106,2,212,,,,,,,,,
2032,409,279,117,3,351,,,,,,,,,
2033,409,1230,91,3,273,,,,,,,,,
2034,410,660,115,1,115,,,,,,,,,
2035,410,1049,95,1,95,,,,,,,,,
2036,411,564,90,3,270,,,,,,,,,
2037,411,826,95,1,95,,,,,,,,,
2038,411,508,109,1,109,,,,,,,,,
2039,411,860,100,2,200,,,,,,,,,
2040,411,410,113,1,113,,,,,,,,,
2041,411,451,92,2,184,,,,,,,,,
2042,412,1034,95,2,190,,,,,,,,,
2043,412,314,93,1,93,,,,,,,,,
2044,412,232,105,2,210,,,,,,,,,
2045,412,721,112,1,112,,,,,,,,,
2046,413,1204,90,2,180,,,,,,,,,
2047,413,527,113,2,226,,,,,,,,,
2048,413,707,112,3,336,,,,,,,,,
2049,413,1234,91,2,182,,,,,,,,,
2050,413,124,115,2,230,,,,,,,,,
2051,413,306,93,3,279,,,,,,,,,
2052,414,233,105,3,315,,,,,,,,,
2053,414,932,104,1,104,,,,,,,,,
2054,414,625,118,1,118,,,,,,,,,
2055,415,190,112,2,224,,,,,,,,,
2056,415,494,109,2,218,,,,,,,,,
2057,415,833,95,2,190,,,,,,,,,
2058,415,487,110,2,220,,,,,,,,,
2059,415,260,117,2,234,,,,,,,,,
2060,415,946,119,1,119,,,,,,,,,
2061,415,983,111,1,111,,,,,,,,,
2062,415,1149,106,2,212,,,,,,,,,
2063,416,798,114,1,114,,,,,,,,,
2064,416,1141,106,3,318,,,,,,,,,
2065,416,270,117,1,117,,,,,,,,,
2066,416,217,105,3,315,,,,,,,,,
2067,416,1027,95,3,285,,,,,,,,,
2068,416,33,114,1,114,,,,,,,,,
2069,416,182,112,3,336,,,,,,,,,
2070,417,173,116,3,348,,,,,,,,,
2071,417,560,90,2,180,,,,,,,,,
2072,417,963,119,1,119,,,,,,,,,
2073,417,986,111,2,222,,,,,,,,,
2074,417,1022,95,3,285,,,,,,,,,
2075,417,1214,90,1,90,,,,,,,,,
2076,418,1102,99,1,99,,,,,,,,,
2077,418,970,119,3,357,,,,,,,,,
2078,418,118,115,1,115,,,,,,,,,
2079,418,436,92,1,92,,,,,,,,,
2080,418,964,119,3,357,,,,,,,,,
2081,419,989,111,3,333,,,,,,,,,
2082,419,1135,106,2,212,,,,,,,,,
2083,419,669,119,2,238,,,,,,,,,
2084,419,691,119,3,357,,,,,,,,,
2085,419,581,90,2,180,,,,,,,,,
2086,419,34,114,2,228,,,,,,,,,
2087,420,441,92,1,92,,,,,,,,,
2088,420,109,115,3,345,,,,,,,,,
2089,420,253,117,2,234,,,,,,,,,
2090,420,960,119,3,357,,,,,,,,,
2091,420,579,90,3,270,,,,,,,,,
2092,421,767,102,2,204,,,,,,,,,
2093,421,755,102,3,306,,,,,,,,,
2094,421,146,116,3,348,,,,,,,,,
2095,421,572,90,3,270,,,,,,,,,
2096,421,634,115,2,230,,,,,,,,,
2097,421,723,112,1,112,,,,,,,,,
2098,422,859,100,3,300,,,,,,,,,
2099,422,1214,90,1,90,,,,,,,,,
2100,422,762,102,2,204,,,,,,,,,
2101,422,1004,111,1,111,,,,,,,,,
2102,422,1156,98,2,196,,,,,,,,,
2103,423,306,93,3,279,,,,,,,,,
2104,423,1182,98,2,196,,,,,,,,,
2105,423,205,112,3,336,,,,,,,,,
2106,423,38,119,2,238,,,,,,,,,
2107,423,773,114,2,228,,,,,,,,,
2108,423,544,113,2,226,,,,,,,,,
2109,424,407,113,1,113,,,,,,,,,
2110,424,759,102,1,102,,,,,,,,,
2111,424,1078,94,2,188,,,,,,,,,
2112,424,182,112,1,112,,,,,,,,,
2113,424,833,95,1,95,,,,,,,,,
2114,424,420,92,3,276,,,,,,,,,
2115,424,1040,95,2,190,,,,,,,,,
2116,424,454,92,1,92,,,,,,,,,
2117,425,926,104,1,104,,,,,,,,,
2118,425,313,93,3,279,,,,,,,,,
2119,425,363,92,3,276,,,,,,,,,
2120,425,785,114,2,228,,,,,,,,,
2121,425,1074,94,3,282,,,,,,,,,
2122,426,1031,95,2,190,,,,,,,,,
2123,427,266,117,2,234,,,,,,,,,
2124,427,1231,91,3,273,,,,,,,,,
2125,427,752,102,3,306,,,,,,,,,
2126,427,969,119,3,357,,,,,,,,,
2127,427,766,102,1,102,,,,,,,,,
2128,427,586,90,2,180,,,,,,,,,
2129,427,27,114,3,342,,,,,,,,,
2130,427,90,96,3,288,,,,,,,,,
2131,427,710,112,2,224,,,,,,,,,
2132,428,689,119,2,238,,,,,,,,,
2133,428,910,104,1,104,,,,,,,,,
2134,428,328,108,2,216,,,,,,,,,
2135,429,397,113,2,226,,,,,,,,,
2136,429,270,117,2,234,,,,,,,,,
2137,430,989,111,1,111,,,,,,,,,
2138,430,777,114,1,114,,,,,,,,,
2139,430,1090,99,2,198,,,,,,,,,
2140,431,570,90,1,90,,,,,,,,,
2141,431,1212,90,1,90,,,,,,,,,
2142,431,69,119,2,238,,,,,,,,,
2143,431,165,116,2,232,,,,,,,,,
2144,431,325,108,1,108,,,,,,,,,
2145,432,191,112,3,336,,,,,,,,,
2146,432,652,115,1,115,,,,,,,,,
2147,432,769,102,2,204,,,,,,,,,
2148,432,6,114,1,114,,,,,,,,,
2149,433,841,100,1,100,,,,,,,,,
2150,433,858,100,3,300,,,,,,,,,
2151,434,272,117,3,351,,,,,,,,,
2152,434,190,112,1,112,,,,,,,,,
2153,434,465,110,2,220,,,,,,,,,
2154,434,128,115,2,230,,,,,,,,,
2155,434,278,117,1,117,,,,,,,,,
2156,434,310,93,3,279,,,,,,,,,
2157,434,172,116,3,348,,,,,,,,,
2158,434,803,114,3,342,,,,,,,,,
2159,435,678,119,3,357,,,,,,,,,
2160,435,269,117,3,351,,,,,,,,,
2161,435,889,113,2,226,,,,,,,,,
2162,435,77,96,2,192,,,,,,,,,
2163,435,754,102,2,204,,,,,,,,,
2164,436,583,90,3,270,,,,,,,,,
2165,436,579,90,1,90,,,,,,,,,
2166,437,243,105,2,210,,,,,,,,,
2167,437,363,92,1,92,,,,,,,,,
2168,437,43,119,3,357,,,,,,,,,
2169,437,308,93,3,279,,,,,,,,,
2170,437,523,109,1,109,,,,,,,,,
2171,437,1176,98,3,294,,,,,,,,,
2172,438,884,113,2,226,,,,,,,,,
2173,438,856,100,1,100,,,,,,,,,
2174,438,491,109,2,218,,,,,,,,,
2175,438,214,105,2,210,,,,,,,,,
2176,439,1087,99,3,297,,,,,,,,,
2177,439,164,116,2,232,,,,,,,,,
2178,439,669,119,2,238,,,,,,,,,
2179,439,1036,95,3,285,,,,,,,,,
2180,439,400,113,1,113,,,,,,,,,
2181,439,1025,95,2,190,,,,,,,,,
2182,439,137,115,1,115,,,,,,,,,
2183,439,942,104,2,208,,,,,,,,,
2184,440,1158,98,3,294,,,,,,,,,
2185,440,105,115,2,230,,,,,,,,,
2186,440,762,102,2,204,,,,,,,,,
2187,440,1130,106,1,106,,,,,,,,,
2188,440,882,113,1,113,,,,,,,,,
2189,440,120,115,3,345,,,,,,,,,
2190,441,1155,98,1,98,,,,,,,,,
2191,441,974,119,1,119,,,,,,,,,
2192,441,611,118,3,354,,,,,,,,,
2193,441,642,115,1,115,,,,,,,,,
2194,441,756,102,3,306,,,,,,,,,
2195,441,447,92,3,276,,,,,,,,,
2196,441,199,112,2,224,,,,,,,,,
2197,441,169,116,3,348,,,,,,,,,
2198,442,1242,91,2,182,,,,,,,,,
2199,442,970,119,1,119,,,,,,,,,
2200,442,873,100,1,100,,,,,,,,,
2201,443,513,109,2,218,,,,,,,,,
2202,443,380,92,2,184,,,,,,,,,
2203,443,46,119,2,238,,,,,,,,,
2204,444,39,119,3,357,,,,,,,,,
2205,444,263,117,1,117,,,,,,,,,
2206,444,178,112,1,112,,,,,,,,,
2207,445,561,90,3,270,,,,,,,,,
2208,445,1096,99,2,198,,,,,,,,,
2209,446,201,112,3,336,,,,,,,,,
2210,446,932,104,3,312,,,,,,,,,
2211,446,33,114,2,228,,,,,,,,,
2212,446,541,113,3,339,,,,,,,,,
2213,446,725,112,1,112,,,,,,,,,
2214,447,1095,99,1,99,,,,,,,,,
2215,447,1124,106,2,212,,,,,,,,,
2216,447,14,114,2,228,,,,,,,,,
2217,447,701,112,3,336,,,,,,,,,
2218,447,427,92,3,276,,,,,,,,,
2219,447,719,112,1,112,,,,,,,,,
2220,448,1030,95,2,190,,,,,,,,,
2221,448,136,115,2,230,,,,,,,,,
2222,448,95,96,2,192,,,,,,,,,
2223,449,923,104,3,312,,,,,,,,,
2224,449,1094,99,2,198,,,,,,,,,
2225,449,425,92,1,92,,,,,,,,,
2226,449,1177,98,1,98,,,,,,,,,
2227,450,277,117,3,351,,,,,,,,,
2228,450,955,119,1,119,,,,,,,,,
2229,450,306,93,3,279,,,,,,,,,
2230,450,837,95,1,95,,,,,,,,,
2231,450,517,109,1,109,,,,,,,,,
2232,450,216,105,3,315,,,,,,,,,
2233,451,688,119,1,119,,,,,,,,,
2234,451,234,105,2,210,,,,,,,,,
2235,451,778,114,1,114,,,,,,,,,
2236,451,183,112,2,224,,,,,,,,,
2237,452,797,114,1,114,,,,,,,,,
2238,452,526,113,1,113,,,,,,,,,
2239,453,728,112,1,112,,,,,,,,,
2240,453,305,93,1,93,,,,,,,,,
2241,454,669,119,3,357,,,,,,,,,
2242,454,693,119,1,119,,,,,,,,,
2243,454,286,93,2,186,,,,,,,,,
2244,454,382,92,2,184,,,,,,,,,
2245,455,211,105,3,315,,,,,,,,,
2246,455,783,114,2,228,,,,,,,,,
2247,456,15,114,3,342,,,,,,,,,
2248,456,15,114,2,228,,,,,,,,,
2249,457,771,114,3,342,,,,,,,,,
2250,457,1119,99,3,297,,,,,,,,,
2251,457,543,113,3,339,,,,,,,,,
2252,457,741,102,1,102,,,,,,,,,
2253,457,853,100,3,300,,,,,,,,,
2254,458,927,104,3,312,,,,,,,,,
2255,458,119,115,3,345,,,,,,,,,
2256,458,459,110,3,330,,,,,,,,,
2257,458,369,92,2,184,,,,,,,,,
2258,458,901,113,1,113,,,,,,,,,
2259,458,319,108,3,324,,,,,,,,,
2260,459,595,118,2,236,,,,,,,,,
2261,459,752,102,2,204,,,,,,,,,
2262,459,35,119,1,119,,,,,,,,,
2263,459,613,118,2,236,,,,,,,,,
2264,459,535,113,1,113,,,,,,,,,
2265,460,447,92,2,184,,,,,,,,,
2266,460,967,119,1,119,,,,,,,,,
2267,460,422,92,2,184,,,,,,,,,
2268,461,13,114,1,114,,,,,,,,,
2269,461,1072,94,1,94,,,,,,,,,
2270,461,835,95,3,285,,,,,,,,,
2271,461,688,119,2,238,,,,,,,,,
2272,461,1096,99,2,198,,,,,,,,,
2273,461,944,104,2,208,,,,,,,,,
2274,462,778,114,2,228,,,,,,,,,
2275,462,493,109,3,327,,,,,,,,,
2276,462,1083,94,3,282,,,,,,,,,
2277,462,262,117,3,351,,,,,,,,,
2278,462,1203,90,1,90,,,,,,,,,
2279,462,205,112,1,112,,,,,,,,,
2280,463,92,96,2,192,,,,,,,,,
2281,463,986,111,3,333,,,,,,,,,
2282,463,729,112,1,112,,,,,,,,,
2283,463,456,110,3,330,,,,,,,,,
2284,463,864,100,3,300,,,,,,,,,
2285,464,1235,91,1,91,,,,,,,,,
2286,464,498,109,2,218,,,,,,,,,
2287,464,495,109,3,327,,,,,,,,,
2288,464,18,114,3,342,,,,,,,,,
2289,464,263,117,2,234,,,,,,,,,
2290,464,205,112,3,336,,,,,,,,,
2291,464,691,119,3,357,,,,,,,,,
2292,465,1118,99,3,297,,,,,,,,,
2293,465,1259,91,2,182,,,,,,,,,
2294,465,811,95,1,95,,,,,,,,,
2295,465,408,113,1,113,,,,,,,,,
2296,465,1010,111,2,222,,,,,,,,,
2297,466,1188,98,1,98,,,,,,,,,
2298,466,733,112,3,336,,,,,,,,,
2299,466,718,112,1,112,,,,,,,,,
2300,466,1157,98,1,98,,,,,,,,,
2301,467,356,92,1,92,,,,,,,,,
2302,467,1152,106,1,106,,,,,,,,,
2303,467,1210,90,3,270,,,,,,,,,
2304,467,694,119,1,119,,,,,,,,,
2305,467,979,119,1,119,,,,,,,,,
2306,467,625,118,3,354,,,,,,,,,
2307,468,287,93,1,93,,,,,,,,,
2308,468,365,92,1,92,,,,,,,,,
2309,468,242,105,2,210,,,,,,,,,
2310,468,331,108,3,324,,,,,,,,,
2311,468,171,116,1,116,,,,,,,,,
2312,468,940,104,1,104,,,,,,,,,
2313,469,312,93,2,186,,,,,,,,,
2314,470,918,104,3,312,,,,,,,,,
2315,470,1095,99,2,198,,,,,,,,,
2316,471,775,114,3,342,,,,,,,,,
2317,471,689,119,2,238,,,,,,,,,
2318,471,589,90,3,270,,,,,,,,,
2319,471,376,92,3,276,,,,,,,,,
2320,472,34,114,3,342,,,,,,,,,
2321,472,716,112,3,336,,,,,,,,,
2322,472,1207,90,3,270,,,,,,,,,
2323,472,886,113,2,226,,,,,,,,,
2324,472,511,109,2,218,,,,,,,,,
2325,472,46,119,3,357,,,,,,,,,
2326,473,104,96,2,192,,,,,,,,,
2327,474,114,115,1,115,,,,,,,,,
2328,474,728,112,3,336,,,,,,,,,
2329,474,89,96,1,96,,,,,,,,,
2330,474,1069,94,1,94,,,,,,,,,
2331,474,229,105,1,105,,,,,,,,,
2332,474,988,111,1,111,,,,,,,,,
2333,474,724,112,2,224,,,,,,,,,
2334,474,184,112,1,112,,,,,,,,,
2335,474,1154,106,2,212,,,,,,,,,
2336,475,1204,90,2,180,,,,,,,,,
2337,475,1149,106,1,106,,,,,,,,,
2338,475,1250,91,1,91,,,,,,,,,
2339,475,630,115,2,230,,,,,,,,,
2340,475,722,112,1,112,,,,,,,,,
2341,475,1035,95,2,190,,,,,,,,,
2342,475,113,115,2,230,,,,,,,,,
2343,475,97,96,2,192,,,,,,,,,
2344,476,368,92,2,184,,,,,,,,,
2345,476,253,117,1,117,,,,,,,,,
2346,476,651,115,3,345,,,,,,,,,
2347,476,696,119,2,238,,,,,,,,,
2348,476,400,113,2,226,,,,,,,,,
2349,476,982,111,3,333,,,,,,,,,
2350,477,1023,95,2,190,,,,,,,,,
2351,477,826,95,1,95,,,,,,,,,
2352,477,208,112,2,224,,,,,,,,,
2353,477,680,119,1,119,,,,,,,,,
2354,477,95,96,2,192,,,,,,,,,
2355,478,74,96,2,192,,,,,,,,,
2356,478,641,115,1,115,,,,,,,,,
2357,478,1193,90,2,180,,,,,,,,,
2358,478,1056,94,3,282,,,,,,,,,
2359,478,1076,94,2,188,,,,,,,,,
2360,478,214,105,2,210,,,,,,,,,
2361,478,816,95,2,190,,,,,,,,,
2362,479,518,109,2,218,,,,,,,,,
2363,479,646,115,2,230,,,,,,,,,
2364,479,1161,98,3,294,,,,,,,,,
2365,479,477,110,2,220,,,,,,,,,
2366,479,434,92,1,92,,,,,,,,,
2367,480,1079,94,2,188,,,,,,,,,
2368,480,1113,99,3,297,,,,,,,,,
2369,480,1044,95,2,190,,,,,,,,,
2370,480,1049,95,1,95,,,,,,,,,
2371,481,1000,111,2,222,,,,,,,,,
2372,481,329,108,1,108,,,,,,,,,
2373,481,1197,90,3,270,,,,,,,,,
2374,481,395,113,2,226,,,,,,,,,
2375,481,1038,95,3,285,,,,,,,,,
2376,481,339,108,3,324,,,,,,,,,
2377,481,201,112,3,336,,,,,,,,,
2378,482,630,115,3,345,,,,,,,,,
2379,482,877,113,1,113,,,,,,,,,
2380,482,724,112,2,224,,,,,,,,,
2381,482,1133,106,3,318,,,,,,,,,
2382,483,537,113,1,113,,,,,,,,,
2383,483,1209,90,1,90,,,,,,,,,
2384,483,779,114,3,342,,,,,,,,,
2385,483,812,95,1,95,,,,,,,,,
2386,483,1188,98,1,98,,,,,,,,,
2387,483,415,113,1,113,,,,,,,,,
2388,483,505,109,2,218,,,,,,,,,
2389,484,981,111,3,333,,,,,,,,,
2390,485,1065,94,2,188,,,,,,,,,
2391,486,358,92,3,276,,,,,,,,,
2392,486,1184,98,1,98,,,,,,,,,
2393,486,1052,94,3,282,,,,,,,,,
2394,486,359,92,1,92,,,,,,,,,
2395,487,758,102,2,204,,,,,,,,,
2396,487,851,100,2,200,,,,,,,,,
2397,487,906,113,2,226,,,,,,,,,
2398,487,1103,99,1,99,,,,,,,,,
2399,487,676,119,1,119,,,,,,,,,
2400,487,329,108,1,108,,,,,,,,,
2401,487,814,95,2,190,,,,,,,,,
2402,488,529,113,3,339,,,,,,,,,
2403,488,42,119,1,119,,,,,,,,,
2404,488,1077,94,3,282,,,,,,,,,
2405,488,853,100,2,200,,,,,,,,,
2406,488,1157,98,2,196,,,,,,,,,
2407,489,74,96,3,288,,,,,,,,,
2408,489,954,119,1,119,,,,,,,,,
2409,489,798,114,3,342,,,,,,,,,
2410,489,770,114,2,228,,,,,,,,,
2411,489,1062,94,2,188,,,,,,,,,
2412,489,339,108,1,108,,,,,,,,,
2413,490,246,117,3,351,,,,,,,,,
2414,490,1016,95,2,190,,,,,,,,,
2415,490,1206,90,2,180,,,,,,,,,
2416,491,923,104,1,104,,,,,,,,,
2417,491,663,115,2,230,,,,,,,,,
2418,491,843,100,1,100,,,,,,,,,
2419,491,816,95,3,285,,,,,,,,,
2420,491,1256,91,2,182,,,,,,,,,
2421,492,1043,95,3,285,,,,,,,,,
2422,492,379,92,3,276,,,,,,,,,
2423,492,1205,90,2,180,,,,,,,,,
2424,492,837,95,1,95,,,,,,,,,
2425,492,1023,95,1,95,,,,,,,,,
2426,492,630,115,2,230,,,,,,,,,
2427,492,31,114,3,342,,,,,,,,,
2428,493,578,90,3,270,,,,,,,,,
2429,493,466,110,3,330,,,,,,,,,
2430,493,1129,106,3,318,,,,,,,,,
2431,493,274,117,1,117,,,,,,,,,
2432,493,148,116,3,348,,,,,,,,,
2433,493,756,102,1,102,,,,,,,,,
2434,494,409,113,3,339,,,,,,,,,
2435,494,475,110,3,330,,,,,,,,,
2436,494,469,110,3,330,,,,,,,,,
2437,494,608,118,2,236,,,,,,,,,
2438,494,491,109,1,109,,,,,,,,,
2439,494,502,109,3,327,,,,,,,,,
2440,494,450,92,2,184,,,,,,,,,
2441,494,389,113,3,339,,,,,,,,,
2442,495,779,114,3,342,,,,,,,,,
2443,495,363,92,2,184,,,,,,,,,
2444,495,819,95,1,95,,,,,,,,,
2445,496,437,92,1,92,,,,,,,,,
2446,496,1254,91,2,182,,,,,,,,,
2447,496,411,113,3,339,,,,,,,,,
2448,496,843,100,2,200,,,,,,,,,
2449,496,1222,90,3,270,,,,,,,,,
2450,496,1173,98,1,98,,,,,,,,,
2451,497,968,119,1,119,,,,,,,,,
2452,497,332,108,3,324,,,,,,,,,
2453,498,323,108,2,216,,,,,,,,,
2454,498,1042,95,1,95,,,,,,,,,
2455,498,132,115,2,230,,,,,,,,,
2456,498,1116,99,1,99,,,,,,,,,
2457,499,180,112,1,112,,,,,,,,,
2458,499,1022,95,1,95,,,,,,,,,
2459,499,17,114,2,228,,,,,,,,,
2460,499,1217,90,3,270,,,,,,,,,
2461,499,96,96,3,288,,,,,,,,,
2462,499,1104,99,3,297,,,,,,,,,
2463,499,889,113,3,339,,,,,,,,,
2464,499,132,115,3,345,,,,,,,,,
2465,500,1169,98,1,98,,,,,,,,,
2466,500,112,115,2,230,,,,,,,,,
2467,500,100,96,2,192,,,,,,,,,
2468,500,284,93,2,186,,,,,,,,,
2469,500,1012,111,2,222,,,,,,,,,
2470,500,965,119,1,119,,,,,,,,,
2471,500,943,104,1,104,,,,,,,,,
2472,501,227,105,1,105,,,,,,,,,
2473,501,1082,94,2,188,,,,,,,,,
2474,501,1029,95,2,190,,,,,,,,,
2475,501,193,112,1,112,,,,,,,,,
2476,501,409,113,3,339,,,,,,,,,
2477,501,737,102,2,204,,,,,,,,,
2478,501,808,95,1,95,,,,,,,,,
2479,501,667,119,1,119,,,,,,,,,
2480,502,254,117,3,351,,,,,,,,,
2481,502,978,119,2,238,,,,,,,,,
2482,502,1199,90,3,270,,,,,,,,,
2483,502,1107,99,3,297,,,,,,,,,
2484,502,7,114,2,228,,,,,,,,,
2485,502,720,112,1,112,,,,,,,,,
2486,502,396,113,3,339,,,,,,,,,
2487,503,1073,94,2,188,,,,,,,,,
2488,503,974,119,1,119,,,,,,,,,
2489,503,526,113,3,339,,,,,,,,,
2490,503,606,118,2,236,,,,,,,,,
2491,503,336,108,2,216,,,,,,,,,
2492,503,722,112,2,224,,,,,,,,,
2493,504,754,102,3,306,,,,,,,,,
2494,504,425,92,1,92,,,,,,,,,
2495,504,1068,94,2,188,,,,,,,,,
2496,504,618,118,3,354,,,,,,,,,
2497,504,350,92,1,92,,,,,,,,,
2498,504,554,113,1,113,,,,,,,,,
2499,504,1086,99,3,297,,,,,,,,,
2500,505,1024,95,3,285,,,,,,,,,
2501,505,210,105,3,315,,,,,,,,,
2502,505,1009,111,2,222,,,,,,,,,
2503,505,485,110,2,220,,,,,,,,,
2504,505,736,102,1,102,,,,,,,,,
2505,505,413,113,2,226,,,,,,,,,
2506,506,822,95,2,190,,,,,,,,,
2507,506,839,95,2,190,,,,,,,,,
2508,506,1029,95,2,190,,,,,,,,,
2509,506,757,102,2,204,,,,,,,,,
2510,506,1078,94,3,282,,,,,,,,,
2511,507,1145,106,1,106,,,,,,,,,
2512,507,310,93,3,279,,,,,,,,,
2513,507,860,100,2,200,,,,,,,,,
2514,507,814,95,1,95,,,,,,,,,
2515,507,504,109,1,109,,,,,,,,,
2516,508,1047,95,1,95,,,,,,,,,
2517,508,773,114,2,228,,,,,,,,,
2518,508,400,113,3,339,,,,,,,,,
2519,508,632,115,2,230,,,,,,,,,
2520,508,1017,95,2,190,,,,,,,,,
2521,508,16,114,2,228,,,,,,,,,
2522,508,718,112,1,112,,,,,,,,,
2523,508,24,114,1,114,,,,,,,,,
2524,508,506,109,1,109,,,,,,,,,
2525,509,457,110,2,220,,,,,,,,,
2526,509,126,115,2,230,,,,,,,,,
2527,509,841,100,3,300,,,,,,,,,
2528,509,513,109,3,327,,,,,,,,,
2529,509,624,118,2,236,,,,,,,,,
2530,510,643,115,1,115,,,,,,,,,
2531,510,1241,91,3,273,,,,,,,,,
2532,510,49,119,1,119,,,,,,,,,
2533,510,893,113,1,113,,,,,,,,,
2534,510,1034,95,3,285,,,,,,,,,
2535,510,1023,95,2,190,,,,,,,,,
2536,510,1158,98,3,294,,,,,,,,,
2537,510,413,113,2,226,,,,,,,,,
2538,511,608,118,1,118,,,,,,,,,
2539,511,1252,91,2,182,,,,,,,,,
2540,511,147,116,2,232,,,,,,,,,
2541,511,1220,90,3,270,,,,,,,,,
2542,511,565,90,2,180,,,,,,,,,
2543,511,758,102,3,306,,,,,,,,,
2544,511,1094,99,2,198,,,,,,,,,
2545,511,681,119,3,357,,,,,,,,,
2546,512,818,95,3,285,,,,,,,,,
2547,512,589,90,2,180,,,,,,,,,
2548,513,843,100,2,200,,,,,,,,,
2549,513,1054,94,1,94,,,,,,,,,
2550,514,239,105,1,105,,,,,,,,,
2551,514,816,95,1,95,,,,,,,,,
2552,514,210,105,2,210,,,,,,,,,
2553,515,576,90,1,90,,,,,,,,,
2554,515,1007,111,3,333,,,,,,,,,
2555,515,817,95,1,95,,,,,,,,,
